Unique_ID,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,_PARTIND_
7804.0,0.0,11700.0,68059.0,86216.0,DebtCon,Other,3.0,,,175.658567849882,,35.0,30.2539699219651,1.0
7904.0,1.0,11800.0,74512.0,93328.0,HomeImp,Office,4.0,5.0,0.0,117.918819984838,,16.0,58.295989944281,1.0
8004.0,0.0,11800.0,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.172065126458,0.0,18.0,33.2003973245157,1.0
8104.0,0.0,11800.0,52104.0,61618.0,DebtCon,Office,0.0,0.0,0.0,160.7499314073,0.0,21.0,37.1295120423797,1.0
8204.0,0.0,11800.0,79131.0,102263.0,HomeImp,ProfExe,5.0,0.0,0.0,105.253892587887,0.0,34.0,36.0709788694563,1.0
8304.0,1.0,11800.0,67678.0,108092.0,HomeImp,ProfExe,13.0,0.0,7.0,126.658231614636,0.0,36.0,37.1626896870475,0.0
8404.0,0.0,11800.0,,65769.0,HomeImp,Other,,0.0,0.0,357.332682179072,0.0,7.0,34.3272765373472,0.0
8504.0,0.0,11800.0,21813.0,30436.0,DebtCon,Office,5.0,0.0,1.0,104.011635909528,0.0,16.0,19.4084612314116,1.0
8604.0,0.0,11800.0,44944.0,57132.0,DebtCon,Other,,0.0,0.0,74.1560450760421,0.0,14.0,42.8122429397573,2.0
8704.0,0.0,11800.0,57760.0,65535.0,DebtCon,Mgr,11.0,0.0,0.0,108.469400449613,1.0,18.0,32.7834835675934,1.0
8804.0,0.0,11800.0,65062.0,78004.0,HomeImp,Office,12.0,0.0,0.0,251.144195708189,0.0,31.0,43.3723728187719,2.0
8904.0,0.0,11800.0,67336.0,82218.0,DebtCon,Office,12.0,0.0,0.0,255.313534759747,3.0,36.0,40.8784282414515,1.0
9004.0,0.0,11800.0,86785.0,125552.0,DebtCon,Office,11.0,0.0,0.0,148.176492408204,1.0,22.0,37.8844493271431,1.0
9104.0,0.0,11800.0,116742.0,137385.0,DebtCon,ProfExe,15.0,,1.0,170.54003505886,1.0,33.0,30.7850035909726,0.0
9204.0,0.0,11800.0,38825.0,51984.0,DebtCon,Other,,0.0,0.0,82.527794350607,0.0,14.0,40.8827332600033,1.0
9304.0,0.0,11800.0,32257.0,59515.0,DebtCon,Office,23.0,0.0,0.0,231.599944521572,0.0,29.0,25.7012764219946,2.0
9404.0,0.0,11800.0,,51246.0,HomeImp,Other,11.0,0.0,0.0,305.566715704149,2.0,13.0,32.5000590689015,0.0
9504.0,0.0,11800.0,65012.0,91614.0,HomeImp,Office,26.0,0.0,0.0,171.889546874289,2.0,13.0,42.4885170516458,1.0
9604.0,0.0,11800.0,53596.0,69786.0,DebtCon,Mgr,5.0,,,126.787780675613,,24.0,41.0477548790154,1.0
9704.0,0.0,11800.0,98877.0,110250.0,DebtCon,Other,18.0,0.0,2.0,195.862916773269,1.0,16.0,36.8716994226685,0.0
9804.0,0.0,11800.0,112146.0,140781.0,DebtCon,ProfExe,14.0,,0.0,170.700507489862,0.0,32.0,29.9424924023414,1.0
9904.0,0.0,11900.0,44600.0,63800.0,DebtCon,Other,9.0,0.0,0.0,243.5,0.0,18.0,,1.0
10004.0,1.0,11900.0,54867.0,79000.0,HomeImp,Mgr,1.0,0.0,0.0,182.6,2.0,23.0,,2.0
10104.0,0.0,11900.0,44142.0,54299.0,HomeImp,Other,22.0,0.0,0.0,123.47114721855,0.0,22.0,37.1549023024621,1.0
10204.0,0.0,11900.0,56443.0,86913.0,DebtCon,Office,12.0,0.0,0.0,119.859409671183,0.0,24.0,38.8616569685618,0.0
10304.0,0.0,11900.0,85486.0,109386.0,HomeImp,ProfExe,11.0,0.0,1.0,175.542565462271,0.0,28.0,33.6709081785851,1.0
10404.0,1.0,11900.0,108763.0,128780.0,DebtCon,Office,8.0,0.0,0.0,60.3779329027192,3.0,21.0,49.4181143776877,1.0
10504.0,0.0,11900.0,56792.0,64130.0,DebtCon,Mgr,13.0,0.0,0.0,118.612590217512,1.0,18.0,32.6657463040975,1.0
10604.0,0.0,11900.0,,39433.0,HomeImp,Other,,,1.0,81.3948296115425,0.0,9.0,35.5036642574629,0.0
10704.0,0.0,11900.0,71000.0,87000.0,DebtCon,Mgr,20.0,0.0,0.0,238.466666666667,11.0,24.0,,1.0
10804.0,0.0,11900.0,85179.0,122788.0,HomeImp,Other,10.0,,,,,,39.4307306272866,0.0
10904.0,0.0,11900.0,41009.0,68211.0,DebtCon,Office,23.0,0.0,0.0,234.929617439329,0.0,28.0,28.3910392968222,0.0
11004.0,0.0,11900.0,28329.0,80963.0,HomeImp,ProfExe,21.0,0.0,0.0,239.457117724549,0.0,10.0,24.5349971917714,1.0
11104.0,0.0,11900.0,117550.0,144178.0,DebtCon,ProfExe,15.0,,1.0,170.945832802424,1.0,32.0,29.0999812137103,1.0
11204.0,1.0,11900.0,58104.0,77870.0,HomeImp,Other,7.0,0.0,0.0,69.4333333333333,1.0,19.0,,1.0
11304.0,1.0,11900.0,52814.0,72000.0,DebtCon,Other,12.0,0.0,0.0,123.6,0.0,20.0,,1.0
11404.0,0.0,11900.0,34222.0,59948.0,DebtCon,Office,24.0,0.0,0.0,228.075350797117,1.0,29.0,25.7288373825088,1.0
11504.0,0.0,11900.0,26601.0,52544.0,HomeImp,Other,0.0,0.0,0.0,240.69436079967,0.0,11.0,40.775677146281,0.0
11604.0,0.0,11900.0,81849.0,105403.0,HomeImp,ProfExe,5.0,0.0,1.0,82.6395053818418,1.0,34.0,36.5059832101436,2.0
11704.0,1.0,11900.0,29822.0,48574.0,DebtCon,Office,13.0,0.0,0.0,132.401691404144,0.0,4.0,36.611156973071,0.0
11804.0,0.0,11900.0,201264.0,227295.0,HomeImp,ProfExe,10.0,0.0,0.0,239.743366325277,0.0,22.0,33.7763369634637,2.0
11904.0,0.0,11900.0,97506.0,110902.0,DebtCon,Other,17.0,0.0,1.0,196.568127950408,2.0,15.0,37.9989913801099,1.0
12004.0,0.0,11900.0,89595.0,107895.0,HomeImp,Mgr,9.0,0.0,0.0,250.468241866532,0.0,24.0,30.3053881079682,2.0
12104.0,1.0,11900.0,63833.0,,DebtCon,Other,3.0,,,,,,40.9327667811153,2.0
12204.0,0.0,11900.0,78959.0,104371.0,DebtCon,Mgr,1.0,0.0,0.0,79.0813972237081,1.0,23.0,40.0242110802905,0.0
12304.0,0.0,11900.0,83877.0,208924.0,HomeImp,Self,15.0,0.0,0.0,12.7520469409329,,7.0,18.2497219155308,0.0
12404.0,0.0,11900.0,114329.0,143915.0,DebtCon,ProfExe,15.0,,1.0,185.572668283912,0.0,32.0,28.9777386567685,2.0
12504.0,0.0,11900.0,81318.0,105454.0,HomeImp,ProfExe,6.0,0.0,0.0,92.1368210360842,1.0,33.0,37.5257510333163,1.0
12604.0,0.0,11900.0,61094.0,74842.0,,Other,12.0,0.0,0.0,250.199834392101,0.0,26.0,29.7348740714206,0.0
12704.0,0.0,12000.0,84172.0,123415.0,DebtCon,Office,9.0,0.0,0.0,139.018449351974,1.0,21.0,38.5826698840701,0.0
12804.0,0.0,12000.0,83560.0,126479.0,HomeImp,Other,8.0,,,,,,38.9283156852649,1.0
12904.0,0.0,12000.0,63019.0,74204.0,DebtCon,Office,6.0,0.0,0.0,98.5917383321215,2.0,14.0,24.4904383551331,0.0
13004.0,0.0,12000.0,41182.0,59947.0,HomeImp,Other,23.0,0.0,0.0,118.179939153677,0.0,22.0,37.1310641605179,1.0
13104.0,0.0,12000.0,57371.0,69076.0,DebtCon,Mgr,10.0,1.0,0.0,83.2519720385418,1.0,19.0,29.6321082556304,1.0
13204.0,0.0,12000.0,76799.0,83864.0,DebtCon,Mgr,8.0,0.0,0.0,102.204274329092,0.0,22.0,27.1719300801549,1.0
13304.0,0.0,12000.0,35028.0,55079.0,HomeImp,Other,23.0,0.0,1.0,108.633968569658,0.0,23.0,40.7974575484253,1.0
13404.0,0.0,12000.0,30777.0,43157.0,DebtCon,Other,8.0,,0.0,151.699431020054,7.0,28.0,38.1777429472319,1.0
13504.0,0.0,12000.0,7804.0,65395.0,HomeImp,Other,8.0,2.0,0.0,347.123325818923,0.0,21.0,16.8163074863359,0.0
13604.0,0.0,12000.0,38130.0,68707.0,DebtCon,Office,23.0,0.0,0.0,234.88798046525,1.0,29.0,26.3012369021593,1.0
13704.0,0.0,12000.0,15756.0,53079.0,HomeImp,Office,23.0,0.0,0.0,259.555044346586,0.0,20.0,29.3974782174907,1.0
13804.0,1.0,12000.0,50581.0,70171.0,HomeImp,Other,,0.0,2.0,206.319233804958,1.0,12.0,29.8431366693848,1.0
13904.0,0.0,12000.0,69796.0,93757.0,DebtCon,Office,16.0,0.0,1.0,91.4326759076672,0.0,8.0,24.4593836775792,1.0
14004.0,0.0,12000.0,102109.0,121229.0,DebtCon,,2.0,0.0,0.0,104.482591217616,0.0,25.0,34.7672888873226,1.0
14104.0,0.0,12000.0,79844.0,98139.0,HomeImp,ProfExe,8.0,0.0,0.0,156.954758273423,0.0,34.0,31.7001243224834,0.0
14204.0,1.0,12000.0,76345.0,89036.0,HomeImp,Other,8.0,0.0,0.0,91.9703497600085,1.0,19.0,50.1730650285599,1.0
14304.0,0.0,12000.0,35721.0,52938.0,HomeImp,Other,23.0,0.0,1.0,125.928071002577,0.0,22.0,38.6270249928567,1.0
14404.0,0.0,12000.0,72786.0,84595.0,DebtCon,Office,4.0,2.0,2.0,198.769325075239,3.0,30.0,38.0902090258851,1.0
14504.0,1.0,12000.0,42000.0,60000.0,DebtCon,Other,4.0,1.0,2.0,145.533333333333,0.0,23.0,,1.0
14604.0,1.0,12000.0,69000.0,92900.0,HomeImp,ProfExe,2.0,0.0,0.0,115.9,0.0,15.0,,0.0
14704.0,1.0,12000.0,74427.0,96270.0,DebtCon,Other,18.0,0.0,1.0,169.733333333333,2.0,40.0,,1.0
14804.0,1.0,12000.0,,,HomeImp,Other,3.0,0.0,2.0,213.666666666667,1.0,15.0,,0.0
14904.0,0.0,12000.0,43000.0,64000.0,DebtCon,Other,1.0,0.0,0.0,262.966666666667,0.0,21.0,,1.0
15004.0,0.0,12000.0,96000.0,135000.0,HomeImp,ProfExe,14.0,0.0,0.0,126.8,5.0,22.0,,1.0
15104.0,0.0,12000.0,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,,0.0
15204.0,0.0,12000.0,87000.0,101200.0,DebtCon,Sales,13.0,,2.0,151.133333333333,1.0,18.0,,1.0
15304.0,0.0,12000.0,98000.0,123385.0,HomeImp,ProfExe,10.0,0.0,0.0,170.433333333333,3.0,32.0,,1.0
15404.0,0.0,12000.0,76187.0,93100.0,DebtCon,Other,0.5,0.0,0.0,144.066666666667,0.0,23.0,,0.0
15504.0,0.0,12000.0,73000.0,94900.0,DebtCon,ProfExe,9.0,3.0,0.0,189.7,1.0,30.0,,1.0
15604.0,0.0,12000.0,150000.0,175065.0,DebtCon,ProfExe,7.0,,1.0,206.666666666667,4.0,26.0,,0.0
15704.0,0.0,12000.0,29600.0,61250.0,DebtCon,ProfExe,7.5,0.0,0.0,264.8,1.0,16.0,,1.0
15804.0,0.0,12000.0,,63000.0,,,0.0,0.0,0.0,,0.0,0.0,,1.0
15904.0,0.0,12000.0,94000.0,112125.0,HomeImp,Office,2.0,0.0,0.0,143.033333333333,1.0,22.0,,2.0
16004.0,0.0,12000.0,72000.0,106000.0,DebtCon,Other,6.0,0.0,0.0,78.0666666666667,2.0,14.0,,0.0
16104.0,0.0,12000.0,42482.0,67800.0,DebtCon,ProfExe,19.0,0.0,0.0,199.9,0.0,16.0,,0.0
16204.0,0.0,12000.0,53800.0,80000.0,DebtCon,Other,0.3,0.0,0.0,124.766666666667,4.0,11.0,,2.0
16304.0,0.0,12000.0,88000.0,118750.0,HomeImp,Mgr,3.0,0.0,3.0,153.5,0.0,26.0,,1.0
16404.0,0.0,12000.0,44000.0,59500.0,DebtCon,Other,3.7,0.0,0.0,172.5,0.0,14.0,,1.0
16504.0,0.0,12000.0,81000.0,105250.0,DebtCon,ProfExe,9.0,0.0,0.0,200.9,2.0,37.0,,2.0
16604.0,0.0,12000.0,36346.0,54000.0,DebtCon,Other,,0.0,0.0,114.666666666667,2.0,19.0,,1.0
16704.0,0.0,12000.0,81000.0,99000.0,HomeImp,Other,20.0,0.0,0.0,136.0,4.0,24.0,,1.0
16804.0,0.0,12000.0,64000.0,80000.0,DebtCon,Other,2.0,0.0,0.0,239.533333333333,3.0,26.0,,2.0
16904.0,1.0,12000.0,,87000.0,DebtCon,Other,13.0,,,,,,,1.0
17004.0,0.0,12000.0,85039.0,111100.0,DebtCon,ProfExe,0.2,1.0,2.0,144.066666666667,1.0,34.0,,0.0
17104.0,0.0,12000.0,87000.0,113850.0,DebtCon,Office,11.0,0.0,0.0,216.133333333333,0.0,12.0,,1.0
17204.0,1.0,12000.0,,,HomeImp,Other,19.0,0.0,8.0,195.833333333333,0.0,13.0,,0.0
17304.0,1.0,12000.0,75373.0,102602.0,HomeImp,Other,6.0,2.0,0.0,99.3666666666667,0.0,21.0,,1.0
17404.0,1.0,12000.0,36000.0,51900.0,DebtCon,Other,0.1,0.0,0.0,247.5,1.0,10.0,,1.0
17504.0,1.0,12000.0,114390.0,132800.0,DebtCon,Mgr,10.0,0.0,0.0,95.7333333333333,0.0,25.0,,0.0
17604.0,1.0,12000.0,28298.0,72000.0,DebtCon,Other,8.0,,,105.5,2.0,22.0,,1.0
17704.0,1.0,12000.0,118000.0,139350.0,HomeImp,ProfExe,2.0,0.0,0.0,153.166666666667,2.0,17.0,,0.0
17804.0,1.0,12000.0,87917.0,,,Other,12.9,0.0,1.0,71.0,0.0,12.0,,0.0
17904.0,1.0,12000.0,58730.0,80000.0,DebtCon,Office,10.0,,4.0,123.1,3.0,25.0,,1.0
18004.0,1.0,12000.0,59099.0,82000.0,DebtCon,Other,10.0,0.0,2.0,219.133333333333,0.0,33.0,,0.0
18104.0,1.0,12000.0,15231.0,42845.01,DebtCon,Office,6.5,0.0,1.0,65.9666666666667,2.0,18.0,,1.0
18204.0,1.0,12000.0,48786.0,89800.0,HomeImp,ProfExe,29.9,0.0,5.0,220.133333333333,1.0,16.0,,1.0
18304.0,1.0,12000.0,74265.0,91000.0,HomeImp,Other,7.0,1.0,0.0,137.0,0.0,3.0,,1.0
18404.0,1.0,12000.0,42000.0,58000.0,DebtCon,Other,5.0,0.0,1.0,113.633333333333,1.0,18.0,,1.0
18504.0,0.0,12000.0,76674.0,97936.0,DebtCon,Mgr,5.0,0.0,0.0,147.914202730804,2.0,27.0,41.2257631585029,0.0
18604.0,1.0,12000.0,54257.0,82764.0,,Other,14.0,1.0,1.0,188.337421771868,2.0,31.0,38.9427596407723,0.0
18704.0,0.0,12000.0,36072.0,62960.0,DebtCon,ProfExe,8.0,0.0,0.0,288.529873204494,0.0,16.0,22.4230024588029,0.0
18804.0,0.0,12000.0,97650.0,115931.0,DebtCon,ProfExe,11.0,0.0,0.0,199.828042009288,1.0,17.0,34.3879439729768,1.0
18904.0,0.0,12000.0,,67446.0,HomeImp,Other,,0.0,0.0,356.933330407732,0.0,7.0,37.9344434123181,1.0
19004.0,0.0,12000.0,88210.0,114224.0,DebtCon,ProfExe,8.0,0.0,0.0,203.468978978167,1.0,36.0,41.5729715222367,2.0
19104.0,0.0,12000.0,84191.0,100654.0,HomeImp,ProfExe,0.0,0.0,0.0,79.6778853782636,1.0,20.0,33.7733032617081,1.0
19204.0,0.0,12000.0,63589.0,75959.0,HomeImp,Office,14.0,1.0,0.0,253.616927959763,1.0,31.0,43.1597005795034,0.0
19304.0,1.0,12000.0,,33879.0,DebtCon,Other,,1.0,0.0,121.37953587641,0.0,4.0,39.6946913698058,0.0
19404.0,1.0,12000.0,48189.0,53969.0,DebtCon,Other,5.0,0.0,0.0,276.381742692201,0.0,18.0,65.4952431523592,1.0
19504.0,0.0,12000.0,98428.0,114820.0,DebtCon,Other,16.0,0.0,1.0,188.148208187751,2.0,15.0,36.7377212848597,1.0
19604.0,0.0,12100.0,56335.0,86648.0,HomeImp,Other,17.0,0.0,0.0,206.247094658298,0.0,17.0,35.127874350747,1.0
19704.0,0.0,12100.0,48622.0,83158.0,HomeImp,Other,4.0,0.0,2.0,191.569291576587,0.0,12.0,29.2044995549156,1.0
19804.0,0.0,12100.0,58556.0,76724.0,HomeImp,Other,3.0,0.0,1.0,234.65854467532,1.0,16.0,37.639252933636,1.0
19904.0,1.0,12100.0,186062.0,227171.0,HomeImp,ProfExe,0.0,0.0,0.0,67.7808480257309,,4.0,26.9905329962636,2.0
20004.0,0.0,12100.0,13218.0,82386.0,DebtCon,Other,7.0,0.0,0.0,262.394254274593,0.0,14.0,18.4304723749265,0.0
20104.0,0.0,12100.0,96439.0,126328.0,HomeImp,Mgr,3.0,0.0,3.0,156.319130942067,0.0,26.0,39.2793132526052,2.0
20204.0,0.0,12100.0,44484.0,64398.0,DebtCon,Other,3.0,0.0,0.0,263.044704050417,0.0,20.0,28.8039825469553,2.0
20304.0,1.0,12100.0,29097.0,72647.0,DebtCon,Other,8.0,,,109.514879446025,1.0,22.0,45.3047605686983,1.0
20404.0,0.0,12100.0,90917.0,102400.0,DebtCon,Sales,11.0,,2.0,159.874517967549,0.0,17.0,33.4537284949346,0.0
20504.0,0.0,12100.0,50100.0,66410.0,DebtCon,Other,3.0,0.0,0.0,176.009864339967,0.0,14.0,28.5486036920494,1.0
20604.0,0.0,12100.0,68941.0,75029.0,HomeImp,Office,14.0,0.0,0.0,254.189655489368,0.0,31.0,43.8978495503766,1.0
20704.0,0.0,12100.0,50150.0,65565.0,DebtCon,Other,4.0,0.0,0.0,166.231708627705,0.0,13.0,26.6443247906884,1.0
20804.0,0.0,12100.0,50973.0,74183.0,DebtCon,Mgr,6.0,,,122.691827045302,,24.0,41.1280853067888,0.0
20904.0,1.0,12100.0,22000.0,38750.0,DebtCon,Other,0.8,0.0,0.0,167.4,1.0,17.0,,0.0
21004.0,0.0,12100.0,12000.0,33938.0,DebtCon,Mgr,9.0,0.0,0.0,118.766666666667,0.0,11.0,,0.0
21104.0,0.0,12100.0,31400.0,48000.0,DebtCon,Other,6.0,1.0,0.0,107.533333333333,2.0,16.0,,0.0
21204.0,1.0,12100.0,67000.0,79100.0,DebtCon,Mgr,5.0,0.0,0.0,155.2,1.0,32.0,,0.0
21304.0,0.0,12100.0,67927.0,94126.0,DebtCon,Other,2.0,0.0,0.0,35.5388781204179,2.0,3.0,38.8475970810501,0.0
21404.0,0.0,12100.0,,72731.0,,,0.0,0.0,0.0,,0.0,0.0,0.720295006744701,1.0
21504.0,0.0,12100.0,74594.0,90555.0,DebtCon,Mgr,4.0,0.0,0.0,123.776624577947,2.0,27.0,41.6348473055357,0.0
21604.0,0.0,12100.0,83557.0,98881.0,HomeImp,ProfExe,6.0,0.0,0.0,102.225704464019,1.0,26.0,25.782787088469,1.0
21704.0,0.0,12100.0,61868.0,66874.0,HomeImp,Other,30.0,0.0,3.0,170.438639240737,0.0,23.0,37.9150209988398,2.0
21804.0,0.0,12100.0,46152.0,72773.0,DebtCon,Other,0.0,0.0,0.0,270.489980055051,0.0,20.0,29.4951159942686,2.0
21904.0,0.0,12100.0,97185.0,113004.0,DebtCon,Other,13.0,0.0,0.0,202.622531301338,2.0,15.0,37.7166461122765,1.0
22004.0,0.0,12100.0,105104.0,144712.0,HomeImp,ProfExe,13.0,0.0,0.0,129.518808112196,5.0,22.0,37.4137746610091,1.0
22104.0,0.0,12100.0,71060.0,79744.0,DebtCon,Other,3.0,,,179.866348856538,,35.0,29.8941509901286,0.0
22204.0,0.0,12100.0,85121.0,113744.0,DebtCon,ProfExe,0.0,0.0,2.0,139.485339693248,0.0,34.0,33.9434377193188,1.0
22304.0,0.0,12100.0,28193.0,34705.0,DebtCon,Other,0.0,,,,,,37.6180269043045,0.0
22404.0,0.0,12100.0,18728.0,34443.0,DebtCon,Mgr,9.0,0.0,0.0,117.648282931208,0.0,10.0,21.5898363784933,0.0
22504.0,0.0,12100.0,55147.0,72553.0,DebtCon,Other,0.0,0.0,0.0,229.406175415452,0.0,10.0,35.8677296341805,1.0
22604.0,0.0,12100.0,48149.0,74539.0,DebtCon,ProfExe,17.0,0.0,0.0,200.032561625575,0.0,15.0,23.1309718877221,1.0
22704.0,0.0,12200.0,61929.0,83102.0,HomeImp,Office,14.0,0.0,0.0,238.524927408098,1.0,32.0,44.4496709706027,0.0
22804.0,0.0,12200.0,110088.0,137794.0,DebtCon,ProfExe,3.0,0.0,0.0,251.151891848865,1.0,46.0,33.517117221722,0.0
22904.0,0.0,12200.0,57785.0,72971.0,DebtCon,Other,2.0,0.0,0.0,166.899460208781,1.0,16.0,34.7096439268438,1.0
23004.0,0.0,12200.0,67474.0,88473.0,DebtCon,Other,2.0,0.0,0.0,234.775996681806,3.0,26.0,29.0972987931023,1.0
23104.0,0.0,12200.0,136866.0,162906.0,HomeImp,ProfExe,4.0,0.0,0.0,427.923591488441,0.0,43.0,30.182122904324,1.0
23204.0,0.0,12200.0,80336.0,102618.0,HomeImp,ProfExe,2.0,0.0,0.0,79.730260622735,2.0,19.0,34.4054823434425,1.0
23304.0,1.0,12200.0,97000.0,109800.0,HomeImp,ProfExe,5.0,0.0,0.0,152.133333333333,3.0,33.0,,0.0
23404.0,0.0,12200.0,91000.0,114053.0,DebtCon,Other,11.0,0.0,0.0,173.5,0.0,27.0,,1.0
23504.0,0.0,12200.0,206613.0,232176.0,HomeImp,ProfExe,10.0,0.0,1.0,237.315769721922,0.0,22.0,30.6894392051219,0.0
23604.0,0.0,12200.0,45095.0,64736.0,DebtCon,Other,9.0,0.0,0.0,249.673771064478,0.0,18.0,31.6353026234849,1.0
23704.0,0.0,12200.0,70722.0,81760.0,DebtCon,Other,0.0,0.0,0.0,219.785272779268,3.0,26.0,30.2770053764512,1.0
23804.0,0.0,12200.0,199232.0,229929.0,HomeImp,ProfExe,11.0,0.0,0.0,223.438116832511,0.0,21.0,31.3702722973983,0.0
23904.0,0.0,12200.0,82904.0,125057.0,DebtCon,Office,8.0,0.0,0.0,131.659052596824,1.0,21.0,37.2731399922227,0.0
24004.0,0.0,12200.0,61302.0,90873.0,DebtCon,Other,2.0,0.0,0.0,35.9735416123737,1.0,4.0,39.9736131545033,1.0
24104.0,0.0,12200.0,27118.0,87982.0,HomeImp,ProfExe,19.0,0.0,0.0,232.236996136015,0.0,11.0,25.2354387984404,1.0
24204.0,1.0,12200.0,53242.0,70400.0,DebtCon,Other,14.0,0.0,0.0,169.930663518634,0.0,18.0,34.6294276562098,1.0
24304.0,0.0,12200.0,57112.0,76050.0,DebtCon,Other,1.0,0.0,0.0,235.229268774759,0.0,9.0,35.113185331008,0.0
24404.0,0.0,12200.0,90154.0,110479.0,DebtCon,ProfExe,9.0,0.0,0.0,196.926405906273,2.0,37.0,43.1890315024131,0.0
24504.0,0.0,12200.0,86775.0,111572.0,DebtCon,ProfExe,0.0,1.0,1.0,138.610080494736,1.0,33.0,34.3518083559125,1.0
24604.0,0.0,12300.0,79838.0,85209.0,DebtCon,ProfExe,8.0,0.0,0.0,173.838623878355,0.0,11.0,37.8244707955301,0.0
24704.0,0.0,12300.0,114035.0,137208.0,DebtCon,ProfExe,15.0,,1.0,173.71432272891,0.0,33.0,32.0560722856345,0.0
24804.0,0.0,12300.0,89333.0,106107.0,HomeImp,Other,19.0,0.0,0.0,120.25788605433,3.0,24.0,28.7747021331055,0.0
24904.0,1.0,12300.0,24552.0,48278.0,DebtCon,Other,0.0,0.0,0.0,171.075104562089,0.0,16.0,29.2995509442871,1.0
25004.0,0.0,12300.0,61253.0,85825.0,DebtCon,Sales,5.0,0.0,0.0,130.026258969777,0.0,34.0,27.2033782402069,0.0
25104.0,0.0,12300.0,152107.0,179793.0,DebtCon,ProfExe,7.0,,1.0,212.782995584146,3.0,25.0,43.1340950506526,1.0
25204.0,0.0,12300.0,48866.0,73023.0,HomeImp,Office,11.0,3.0,1.0,251.629062011684,1.0,29.0,32.8768707385179,1.0
25304.0,1.0,12300.0,48238.0,66603.0,HomeImp,Office,6.0,0.0,1.0,80.3889829399589,1.0,11.0,40.019104549619,0.0
25404.0,0.0,12300.0,112373.0,136202.0,DebtCon,ProfExe,16.0,,1.0,179.88297329991,0.0,32.0,30.4882681048188,0.0
25504.0,0.0,12300.0,69499.0,104045.0,DebtCon,Other,8.0,0.0,0.0,219.090489113637,0.0,20.0,18.5847569497464,1.0
25604.0,0.0,12300.0,60200.0,77079.0,HomeImp,Office,13.0,0.0,0.0,242.2441381753,1.0,32.0,45.3941685451633,0.0
25704.0,0.0,12300.0,,50530.0,HomeImp,Mgr,5.0,,,163.540959959896,,9.0,20.0262844095921,1.0
25804.0,1.0,12300.0,78000.0,101200.0,HomeImp,Other,0.4,0.0,0.0,145.066666666667,1.0,19.0,,1.0
25904.0,1.0,12300.0,50230.0,70000.0,DebtCon,Sales,1.0,0.0,,184.366666666667,2.0,20.0,,0.0
26004.0,1.0,12300.0,49800.0,64000.0,DebtCon,ProfExe,23.0,0.0,2.0,232.333333333333,3.0,17.0,,1.0
26104.0,1.0,12300.0,77000.0,94000.0,DebtCon,Mgr,41.0,,4.0,212.866666666667,4.0,17.0,,0.0
26204.0,0.0,12300.0,114457.0,144284.0,DebtCon,ProfExe,1.0,0.0,0.0,252.659253100387,0.0,45.0,32.4971450961787,1.0
26304.0,0.0,12300.0,52622.0,64407.0,DebtCon,Other,0.0,0.0,0.0,191.077425402634,1.0,13.0,26.2030672907564,0.0
26404.0,0.0,12300.0,152274.0,177940.0,HomeImp,Office,4.0,0.0,0.0,196.876757719743,0.0,56.0,33.72276914945,2.0
26504.0,0.0,12300.0,27859.0,48393.0,HomeImp,Other,10.0,0.0,0.0,82.7601603325769,0.0,3.0,34.3853670680548,1.0
26604.0,0.0,12300.0,90006.0,121122.0,DebtCon,Office,9.0,0.0,0.0,133.497540751898,1.0,21.0,36.9104816701964,1.0
26704.0,0.0,12300.0,159798.0,177853.0,DebtCon,ProfExe,6.0,,0.0,206.817072636817,4.0,25.0,41.4250413900451,1.0
26804.0,0.0,12300.0,81590.0,90050.0,DebtCon,Mgr,6.0,0.0,0.0,136.746758701689,1.0,26.0,41.7326758148673,0.0
26904.0,0.0,12300.0,35651.0,59795.0,HomeImp,Other,22.0,0.0,0.0,118.65306415363,0.0,23.0,40.6629816522277,1.0
27004.0,0.0,12300.0,50441.0,56656.0,DebtCon,Office,1.0,0.0,0.0,186.451016653267,0.0,21.0,35.4526074209961,1.0
27104.0,0.0,12300.0,33061.0,46277.0,DebtCon,Other,8.0,,1.0,154.899278301426,7.0,28.0,39.7017828571851,1.0
27204.0,0.0,12300.0,102908.0,124217.0,HomeImp,ProfExe,9.0,0.0,0.0,159.994026390477,2.0,31.0,27.707443896489,0.0
27304.0,0.0,12300.0,141020.0,157511.0,HomeImp,ProfExe,4.0,0.0,1.0,403.74892983555,0.0,43.0,29.5831842526622,1.0
27404.0,0.0,12300.0,92573.0,119325.0,DebtCon,ProfExe,2.0,1.0,2.0,157.620642895936,0.0,33.0,34.7751025128994,1.0
27504.0,1.0,12300.0,73099.0,84250.0,DebtCon,ProfExe,4.0,,,,,,40.2222831436537,1.0
27604.0,1.0,12300.0,11300.0,39000.0,,Other,,5.0,1.0,170.433333333333,3.0,21.0,,2.0
27704.0,0.0,12300.0,68024.0,78800.0,DebtCon,Sales,7.0,0.0,0.0,125.504051409596,0.0,35.0,29.2933443539279,1.0
27804.0,1.0,12300.0,64265.0,90956.0,DebtCon,Other,10.0,0.0,1.0,233.156124792837,0.0,32.0,32.9088238640729,2.0
